acc	ApApos2	ApAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApTpos2	ApTbridge	CpApos2	CpAbridge	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpTpos1	CpTpos2	CpTbridge	GpApos2	GpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpTpos2	GpTbridge	TpApos2	TpAbridge	TpCpos1	TpCpos2	TpCbridge	TpGpos2	TpGbridge	TpTpos1	TpTpos2	TpTbridge
GU644764	0.492307692	0.187718582	0.4	0.094062882	0.4477227	0.507692308	0.34750572	0.6	0.266464754	0.290415645	0.192189315	0.174591494	0.116973237	0.208333333	0.075862943	0.10633677	0.542857143	0.344801875	0.174633913	0.414863676	0.265063336	0.104188647	0.082201747	0.332297556	0.245970753	0.147033562	0.083623902	0.226723709	0.093722871	0.736842105	0.220189637	0.28887394	0.421762492	0.412250305	0.590498406	0.256915611	0.198230951
GU644765	0.46875	0.193891113	0.395061728	0.106511917	0.447606834	0.53125	0.354624019	0.604938272	0.244294243	0.278966351	0.177239295	0.17881612	0.128063004	0.208333333	0.087259626	0.08985125	0.542857143	0.340474775	0.18573316	0.430381083	0.267453645	0.112249078	0.068118106	0.317016912	0.246523814	0.138746719	0.102796611	0.247628919	0.103405254	0.736842105	0.194954814	0.277078476	0.421812973	0.411784093	0.591171165	0.2605123	0.189766064
GU644766	0.484375	0.20397339	0.395061728	0.106467516	0.447342539	0.515625	0.34961363	0.604938272	0.244043795	0.286126822	0.177271469	0.178834691	0.128103466	0.208333333	0.080118984	0.089876455	0.542857143	0.340494826	0.188705422	0.430379033	0.256528696	0.112231318	0.068172206	0.316945138	0.251813798	0.138747221	0.102691251	0.243822622	0.103366345	0.736842105	0.19910485	0.276965957	0.426728136	0.411886007	0.590796974	0.256754243	0.186845915
GU644767	0.484375	0.188153194	0.4125	0.109486587	0.448938158	0.515625	0.367825248	0.5875	0.242273939	0.275831503	0.181270903	0.176848997	0.133827982	0.217391304	0.086312897	0.094376414	0.542857143	0.336684881	0.188848264	0.459147653	0.270622266	0.112791548	0.059046249	0.284704437	0.232557308	0.149799591	0.101984707	0.243822622	0.106769005	0.717948718	0.199271091	0.289291756	0.429172891	0.407727759	0.590498406	0.256929987	0.186994489
GU644768	0.484375	0.193897868	0.395061728	0.106542445	0.447778851	0.515625	0.349630985	0.604938272	0.244079996	0.278969087	0.17731502	0.178824297	0.128180285	0.208333333	0.08726562	0.089859574	0.542857143	0.340483604	0.188785639	0.430387249	0.267496866	0.11228831	0.068193698	0.317038565	0.251844463	0.13878388	0.102723405	0.233613097	0.103464237	0.736842105	0.199057501	0.277235499	0.440305427	0.411948056	0.590796974	0.256725457	0.186837888
GU644769	0.476190476	0.201066804	0.407407407	0.091540541	0.433046821	0.523809524	0.349621972	0.592592593	0.262269829	0.286144935	0.171749519	0.171712059	0.148886327	0.25	0.08014066	0.075020687	0.542857143	0.34769496	0.17091868	0.430376493	0.258947428	0.112329365	0.058956016	0.317000791	0.251776584	0.138909054	0.102882973	0.23358747	0.104607862	0.736842105	0.177959983	0.303795078	0.442604451	0.42695568	0.591319775	0.277563005	0.189917714
GU644770	0.484375	0.19394684	0.407407407	0.106640232	0.448344403	0.515625	0.349614198	0.592592593	0.231526455	0.267530388	0.177485949	0.178835137	0.144082676	0.208333333	0.098715894	0.094358219	0.571428571	0.340495308	0.173764714	0.430403644	0.267611871	0.112394397	0.068354531	0.317128394	0.251961178	0.138875635	0.115131782	0.233610208	0.103631536	0.736842105	0.199346696	0.277681806	0.440467435	0.407813106	0.568472448	0.257025412	0.186990594
GU644771	0.484375	0.194019157	0.407407407	0.106576139	0.448313279	0.515625	0.360158638	0.592592593	0.24343356	0.286119516	0.17754403	0.178819661	0.160229152	0.208333333	0.087262221	0.094371582	0.571428571	0.333326617	0.173620716	0.430407898	0.267713394	0.112364918	0.068441128	0.317111081	0.252002849	0.138812501	0.102456814	0.233647181	0.103665538	0.736842105	0.207932975	0.261272283	0.44044638	0.398245529	0.567997677	0.248761416	0.187001987
GU644772	0.507936508	0.193874806	0.395061728	0.106197891	0.448376954	0.492063492	0.338313836	0.604938272	0.230810958	0.267540397	0.177427442	0.178850551	0.127311224	0.208333333	0.098722342	0.089850752	0.542857143	0.340511949	0.215139791	0.421288521	0.267510279	0.111513562	0.073194343	0.331388196	0.263885045	0.137813723	0.102726602	0.223392565	0.103597647	0.736842105	0.213693122	0.275410276	0.440488523	0.41234339	0.590498406	0.256872455	0.186978396
GU644773	0.484375	0.19093517	0.407407407	0.109486587	0.439355479	0.515625	0.360156289	0.592592593	0.243828966	0.278984579	0.181466182	0.178870588	0.133827982	0.217391304	0.087299555	0.094376414	0.542857143	0.340533583	0.188848264	0.459147653	0.269267692	0.113969931	0.059046249	0.284704437	0.240673501	0.140917178	0.102660901	0.23365299	0.105806748	0.736842105	0.199271091	0.289291756	0.442509847	0.407727759	0.590498406	0.256929987	0.186994489
GU644774	0.484375	0.193897868	0.395061728	0.106542445	0.447778851	0.515625	0.349630985	0.604938272	0.244079996	0.278969087	0.17731502	0.178824297	0.132431031	0.208333333	0.08726562	0.082570149	0.542857143	0.340483604	0.188785639	0.430387249	0.267496866	0.11613591	0.068193698	0.317038565	0.251844463	0.13493628	0.102723405	0.233613097	0.103464237	0.736842105	0.192636193	0.272984753	0.440305427	0.419237481	0.590796974	0.263146765	0.186837888
GU644775	0.492063492	0.207568374	0.407407407	0.089914507	0.455352388	0.507936508	0.349611419	0.592592593	0.261446733	0.277880155	0.173927031	0.173685822	0.146495947	0.208333333	0.081059104	0.108353439	0.527777778	0.351698775	0.168855404	0.430380822	0.260138131	0.113467085	0.057868639	0.316983711	0.25182061	0.140289731	0.102839767	0.241336862	0.1164282	0.72972973	0.204492495	0.282409828	0.436753409	0.393602033	0.599496105	0.244827988	0.187776866
GU644776	0.484375	0.193857458	0.395061728	0.10647435	0.447389328	0.515625	0.360196659	0.604938272	0.244276164	0.278968071	0.177217509	0.178821259	0.128024529	0.208333333	0.087263393	0.089859672	0.542857143	0.340480323	0.185693403	0.430376971	0.26742509	0.11222051	0.068107323	0.316970182	0.240601757	0.138728283	0.102780425	0.247645102	0.103356533	0.736842105	0.194979119	0.276943413	0.421718309	0.411752964	0.591171165	0.260526066	0.18976963
GU644777	0.484375	0.188068638	0.407407407	0.106610254	0.448169764	0.515625	0.349626916	0.592592593	0.243883334	0.271816955	0.177411378	0.178827296	0.128335284	0.208333333	0.094420955	0.094347359	0.542857143	0.340486841	0.188869613	0.43039752	0.273881255	0.112355725	0.068279792	0.317106892	0.251910928	0.138839149	0.102666122	0.233601674	0.103572023	0.736842105	0.199190623	0.277526515	0.440432229	0.407653986	0.590422861	0.256868604	0.186912594
GU644778	0.484375	0.184350824	0.407407407	0.106610254	0.448169764	0.515625	0.349626916	0.592592593	0.243883334	0.278970091	0.177411378	0.185980432	0.128335284	0.208333333	0.087267818	0.094347359	0.542857143	0.333333705	0.190433842	0.414864356	0.277879442	0.108504781	0.068279792	0.33240746	0.251910928	0.142690094	0.102666122	0.233601674	0.103572023	0.736842105	0.199190623	0.277526515	0.440432229	0.407653986	0.590422861	0.256868604	0.185348365
GU644779	0.46875	0.196415148	0.407407407	0.106542445	0.447778851	0.53125	0.349630985	0.592592593	0.244079996	0.278969087	0.17731502	0.178824297	0.128180285	0.208333333	0.08726562	0.084833597	0.542857143	0.340483604	0.192153987	0.445910805	0.264789604	0.11228831	0.068193698	0.301746823	0.251844463	0.13878388	0.102723405	0.233613097	0.103464237	0.736842105	0.195106879	0.277235499	0.440305427	0.416974033	0.590796974	0.260676078	0.18346954
GU644780	0.484375	0.194043648	0.419753086	0.106583654	0.448355548	0.515625	0.349625103	0.580246914	0.243667591	0.278963286	0.177490524	0.178806963	0.128361456	0.208333333	0.094402971	0.094352806	0.542857143	0.33331483	0.193611793	0.430405917	0.267698335	0.112354621	0.068377735	0.31713637	0.263135633	0.138794544	0.102547837	0.233618735	0.103654341	0.736842105	0.199337455	0.277440443	0.440502607	0.398121848	0.589972241	0.257007359	0.182122934
GU644781	0.484375	0.197231836	0.407407407	0.10750718	0.440425811	0.515625	0.349629158	0.592592593	0.241515792	0.282872543	0.178222126	0.176779736	0.120855368	0.208333333	0.09758541	0.094349756	0.558823529	0.329538399	0.188730687	0.430395699	0.269267929	0.111149295	0.069001154	0.31706824	0.251903009	0.137333524	0.102935164	0.236034981	0.09947868	0.743589744	0.198128055	0.284501524	0.432772761	0.40745867	0.581319727	0.26465651	0.186846826
GU644782	0.492307692	0.194019157	0.425	0.106576139	0.448313279	0.507692308	0.353216413	0.575	0.24343356	0.278967536	0.17967711	0.178819661	0.144040433	0.208333333	0.087262221	0.094796945	0.571428571	0.340478598	0.173620716	0.430407898	0.267713394	0.112364918	0.068441128	0.317111081	0.250522316	0.138812501	0.102456814	0.233647181	0.101532458	0.736842105	0.199516547	0.277461002	0.44044638	0.405106867	0.567997677	0.257177844	0.187001987
GU644783	0.492307692	0.194019157	0.425	0.106576139	0.448313279	0.507692308	0.353216413	0.575	0.24343356	0.278967536	0.17967711	0.178819661	0.144040433	0.208333333	0.087262221	0.094796945	0.571428571	0.340478598	0.173620716	0.430407898	0.267713394	0.112364918	0.068441128	0.317111081	0.250522316	0.138812501	0.102456814	0.233647181	0.101532458	0.736842105	0.199516547	0.277461002	0.44044638	0.405106867	0.567997677	0.257177844	0.187001987
GU644784	0.492307692	0.190317266	0.4125	0.106478632	0.457043195	0.507692308	0.356980495	0.5875	0.240916645	0.275806014	0.175492142	0.176785156	0.136426145	0.208333333	0.086266922	0.095697295	0.542857143	0.336613179	0.178875341	0.439907825	0.278679728	0.11202672	0.06828135	0.323924526	0.241990858	0.14050179	0.101316965	0.233650084	0.101070011	0.717948718	0.199228756	0.277015266	0.440284476	0.408668207	0.590346765	0.256879335	0.184965392
GU644785	0.46875	0.190703072	0.407407407	0.106599171	0.447768384	0.53125	0.349620095	0.592592593	0.244079594	0.278978452	0.172795011	0.178852279	0.136527045	0.208333333	0.087286133	0.094349815	0.542857143	0.340513816	0.180942413	0.430384955	0.266164083	0.10417638	0.068170402	0.317030509	0.251836278	0.147016983	0.102766855	0.233604561	0.115794142	0.736842105	0.199066966	0.277477329	0.426887661	0.407628236	0.590872034	0.271275189	0.186907638
GU644786	0.461538462	0.191003745	0.4125	0.10665878	0.448789778	0.538461538	0.342758227	0.5875	0.237277125	0.271811439	0.177531856	0.1787972	0.144078757	0.208333333	0.094394336	0.094762097	0.571428571	0.340454348	0.173737531	0.430414165	0.271093592	0.112411442	0.068399881	0.317229793	0.261619965	0.138831539	0.109216934	0.233578835	0.103750734	0.736842105	0.199290006	0.277710033	0.440685347	0.40503996	0.568391832	0.256978548	0.186912624
GU644787	0.46875	0.195872365	0.4	0.104825008	0.439578656	0.53125	0.34960958	0.6	0.254525634	0.29545587	0.180660746	0.166206678	0.160648501	0.217391304	0.079551416	0.084848101	0.571428571	0.345182792	0.170767765	0.437176645	0.261359935	0.113961805	0.065084723	0.30640534	0.251879641	0.140857814	0.102633547	0.233641569	0.110001326	0.736842105	0.205673359	0.274535603	0.442642308	0.417108211	0.56886617	0.250462033	0.186569373
GU644788	0.492307692	0.191075152	0.4125	0.109498718	0.43974729	0.507692308	0.353206492	0.5875	0.243632001	0.278976107	0.181578526	0.178845271	0.15018098	0.217391304	0.087280995	0.094799593	0.571428571	0.340506249	0.173689154	0.437185408	0.269430114	0.113998973	0.059153011	0.306423174	0.250450835	0.140892213	0.102559402	0.233650084	0.105946494	0.736842105	0.199394089	0.289351269	0.442676326	0.405081684	0.568472448	0.257054186	0.186998675
JQ685905	0.484375	0.193913382	0.407407407	0.106602767	0.448126233	0.515625	0.349605535	0.592592593	0.243650093	0.27897439	0.177464992	0.178840143	0.128412957	0.208333333	0.087277236	0.094366122	0.571428571	0.340500712	0.188872538	0.430399517	0.267583472	0.112366038	0.068343571	0.317081649	0.251945375	0.138857272	0.102575581	0.233630151	0.103582884	0.736842105	0.199370396	0.288549266	0.440375971	0.407782772	0.568472448	0.257039801	0.176327269
AY352488	0.308823529	0.19623299	0.441558442	0.16655078	0.421058876	0.691176471	0.333311773	0.558441558	0.172683508	0.294063657	0.182706039	0.19817173	0.145237133	0.304347826	0.120547743	0.12916449	0.628571429	0.280362702	0.213690541	0.366188648	0.294659419	0.094531892	0.11440281	0.409084234	0.293207815	0.145685053	0.107706408	0.265293157	0.081630066	0.742857143	0.242862909	0.274857236	0.423793199	0.346593131	0.518601542	0.189815143	0.169897987
AY352501	0.352941176	0.204185764	0.402597403	0.16704187	0.418706129	0.647058824	0.336458738	0.597402597	0.175601989	0.294065749	0.16305607	0.176262996	0.116170559	0.304347826	0.101373279	0.105737733	0.628571429	0.321481458	0.201409428	0.365659147	0.269532186	0.075147885	0.113375845	0.409250442	0.272281766	0.164528182	0.109734396	0.255326252	0.11104312	0.742857143	0.226273194	0.30164608	0.435894363	0.37443526	0.523183762	0.203239127	0.180932008
KX954123	0.338235294	0.18685405	0.441558442	0.172106002	0.421015052	0.661764706	0.359200339	0.558441558	0.164255103	0.305922022	0.19270129	0.205584838	0.145706055	0.304347826	0.094077978	0.129404595	0.628571429	0.287818773	0.216893449	0.345291695	0.297449763	0.103485092	0.108446891	0.429581297	0.255371006	0.137021485	0.115017151	0.2517174	0.076785274	0.742857143	0.247494669	0.275161444	0.441517875	0.356498391	0.5174956	0.186319049	0.167319636
LT598537	0.352941176	0.204231133	0.415584416	0.166910308	0.419207537	0.647058824	0.336509602	0.584415584	0.175008642	0.294062422	0.163225485	0.183554307	0.137312496	0.304347826	0.113242197	0.105832168	0.628571429	0.302264668	0.201296421	0.36578017	0.269768484	0.075160806	0.113603987	0.409214816	0.28938703	0.164564121	0.10930506	0.255276565	0.11125846	0.742857143	0.226608371	0.280825535	0.436206002	0.368273506	0.522210279	0.203529694	0.181196784
LT598538	0.352941176	0.199974398	0.402597403	0.16707385	0.418654288	0.647058824	0.33633264	0.597402597	0.175063883	0.2867599	0.17222783	0.19095538	0.132935903	0.304347826	0.1132401	0.103624735	0.657142857	0.302470157	0.201592643	0.380884968	0.250831178	0.075414901	0.113460473	0.373563192	0.281550997	0.173096292	0.109426117	0.255368843	0.118287183	0.742857143	0.22074214	0.297017992	0.422460534	0.386480446	0.500796415	0.223789398	0.17017415
LT598539	0.352941176	0.192870186	0.407894737	0.167077005	0.42929275	0.647058824	0.326418627	0.592105263	0.16949948	0.27617051	0.178282558	0.188714191	0.132995094	0.304347826	0.11914745	0.103610139	0.657142857	0.298916851	0.199074503	0.380949185	0.241241167	0.074685277	0.113507161	0.373589225	0.292061755	0.181685377	0.10585429	0.255326252	0.11708863	0.722222222	0.220704448	0.297273601	0.422629749	0.386523916	0.500796415	0.223752727	0.170409874
LT598540	0.323529412	0.211346257	0.402597403	0.167059476	0.418855416	0.676470588	0.331099391	0.597402597	0.175342403	0.294071954	0.160864652	0.183600777	0.132785922	0.304347826	0.113241006	0.100885748	0.657142857	0.302381439	0.208087245	0.380919192	0.254692459	0.075307085	0.113441908	0.373603841	0.287171453	0.173116647	0.109595211	0.255326252	0.118283325	0.742857143	0.218106061	0.296945153	0.422629749	0.388927126	0.501153045	0.226006289	0.163492044
LT598541	0.352941176	0.199844539	0.402597403	0.16705307	0.418964156	0.647058824	0.32633276	0.597402597	0.1745177	0.286760802	0.172443755	0.190996906	0.133283335	0.304347826	0.113239198	0.128602723	0.657142857	0.302558626	0.201715148	0.380960089	0.250603546	0.07562066	0.113613471	0.373526599	0.281596698	0.173130863	0.109091111	0.24168427	0.118446486	0.742857143	0.243701227	0.297427157	0.42252996	0.371253324	0.499984612	0.209896487	0.170457269
LT598542	0.323529412	0.211346257	0.402597403	0.167059476	0.418855416	0.676470588	0.331099391	0.597402597	0.175342403	0.294071954	0.160864652	0.183600777	0.132785922	0.304347826	0.113241006	0.100885748	0.657142857	0.302381439	0.208087245	0.380919192	0.254692459	0.075307085	0.113441908	0.373603841	0.287171453	0.173116647	0.109595211	0.255326252	0.118283325	0.742857143	0.218106061	0.296945153	0.422629749	0.388927126	0.501153045	0.226006289	0.163492044
LT598543	0.362318841	0.216595423	0.428571429	0.170040907	0.408918054	0.637681159	0.34244066	0.571428571	0.175555546	0.294061818	0.167002777	0.171674996	0.134742565	0.318181818	0.113242273	0.09661395	0.628571429	0.31413363	0.208583874	0.38672983	0.260615303	0.076141719	0.115631481	0.38500636	0.282214328	0.167022708	0.109650585	0.255359363	0.102323214	0.742857143	0.218496493	0.294836704	0.435805593	0.384876049	0.523087406	0.211075396	0.168532023
LT909550	0.308823529	0.196259121	0.441558442	0.166589216	0.4208904	0.691176471	0.333308033	0.558441558	0.172975692	0.294062779	0.182605033	0.19816591	0.145107013	0.304347826	0.120547084	0.129096242	0.628571429	0.280354247	0.208803018	0.366150226	0.294614011	0.094475733	0.114316501	0.409104139	0.29317768	0.145681766	0.107907206	0.265296034	0.081597713	0.742857143	0.23631182	0.274767417	0.423724774	0.346448386	0.519040105	0.196036821	0.174650131
MN384717	0.352941176	0.199573744	0.415584416	0.148964347	0.419207537	0.647058824	0.346438851	0.584415584	0.180723313	0.296226242	0.173029764	0.180300799	0.128324149	0.304347826	0.114075475	0.119373258	0.657142857	0.301734643	0.193698425	0.36578017	0.27479494	0.088350174	0.133255851	0.409214816	0.278937869	0.151374754	0.103403771	0.251832351	0.101454181	0.742857143	0.22085382	0.297419361	0.428496787	0.354732416	0.500492565	0.214031611	0.181340716
AY352487	0.323529412	0.196895442	0.441558442	0.16655078	0.421058876	0.676470588	0.336842118	0.558441558	0.172683508	0.294063657	0.182706039	0.19817173	0.145237133	0.304347826	0.120547743	0.12916449	0.628571429	0.280362702	0.213690541	0.366188648	0.292089498	0.094531892	0.11440281	0.409084234	0.291574853	0.145685053	0.107706408	0.265293157	0.081630066	0.742857143	0.242862909	0.274857236	0.423793199	0.346593131	0.518601542	0.189815143	0.169897987
EF611828	0.323529412	0.196314346	0.454545455	0.138680716	0.420965724	0.676470588	0.338668077	0.545454545	0.204225028	0.294058916	0.182595182	0.198140319	0.133732399	0.304347826	0.132426355	0.133359668	0.6	0.268434899	0.208742252	0.366164755	0.294737002	0.084025394	0.114316978	0.409116985	0.287595274	0.156068189	0.140127137	0.265281359	0.081596102	0.742857143	0.236218736	0.285997837	0.423804153	0.342036667	0.541000078	0.195963725	0.163251943
EF611830	0.308823529	0.19616526	0.441558442	0.16655179	0.421468972	0.691176471	0.323402063	0.558441558	0.172529029	0.294065444	0.182851282	0.198183565	0.145418444	0.304347826	0.120549083	0.129220657	0.628571429	0.280379896	0.213822047	0.345361773	0.294694808	0.094675562	0.114488448	0.429665793	0.303692235	0.145694774	0.107630514	0.265259901	0.081636263	0.742857143	0.242967081	0.275187843	0.423956717	0.346739297	0.518367327	0.189854197	0.170028373
EF611851	0.323529412	0.217620355	0.402597403	0.167096499	0.418744738	0.676470588	0.331081476	0.597402597	0.175464126	0.294073637	0.160831435	0.171756256	0.132749974	0.304347826	0.113240795	0.100876488	0.657142857	0.314254782	0.197018077	0.401845246	0.247802971	0.075325068	0.113390596	0.352975851	0.287143971	0.173105136	0.109689646	0.255339215	0.118233789	0.742857143	0.218052039	0.296977272	0.422553078	0.388909001	0.50137366	0.225950562	0.174576389
